"","year","state","county","commodity","damagecause","monthcode","month","loss"
"725788",1999,"ID","Canyon","All Other Crops","Frost",9,"SEP",5725
"725789",1999,"ID","Caribou","All Other Crops","Hail",3,"MAR",15254
"725790",1999,"ID","Caribou","All Other Crops","Hail",8,"AUG",9813
"725791",1999,"ID","Caribou","All Other Crops","Frost",6,"JUN",9428
"725792",1999,"ID","Caribou","All Other Crops","Freeze",6,"JUN",2187
"725793",1999,"ID","Caribou","All Other Crops","Drought",9,"SEP",13107
"725794",1999,"ID","Caribou","All Other Crops","Cold Wet Weather",6,"JUN",70407
"725795",1999,"ID","Caribou","All Other Crops","Hot Wind",6,"JUN",9891
"725796",1999,"ID","Caribou","All Other Crops","Drought",7,"JUL",681
"725797",1999,"ID","Caribou","All Other Crops","Hail",7,"JUL",2107
"725798",1999,"ID","Cassia","WHEAT","Hail",4,"APR",7297
"725799",1999,"ID","Cassia","WHEAT","Cold Winter",4,"APR",774
"725800",1999,"ID","Cassia","WHEAT","Hail",8,"AUG",14753
"725801",1999,"ID","Cassia","SUGAR BEETS","Excess Moisture/Precip/Rain",5,"MAY",3660
"725802",1999,"ID","Cassia","SUGAR BEETS","Frost",5,"MAY",24356
"725803",1999,"ID","Cassia","SUGAR BEETS","Freeze",4,"APR",8600
"725804",1999,"ID","Cassia","SUGAR BEETS","Freeze",5,"MAY",8801
"725805",1999,"ID","Cassia","SUGAR BEETS","Cold Wet Weather",5,"MAY",6000
"725806",1999,"ID","Cassia","SUGAR BEETS","Wind/Excess Wind",5,"MAY",463
"725807",1999,"ID","Cassia","DRY BEANS","Heat",8,"AUG",2908
"725808",1999,"ID","Cassia","DRY BEANS","Heat",10,"OCT",7141
"725809",1999,"ID","Cassia","DRY BEANS","Hail",8,"AUG",3388
"725810",1999,"ID","Cassia","DRY BEANS","Wind/Excess Wind",9,"SEP",3027
"725811",1999,"ID","Cassia","DRY BEANS","Plant Disease",11,"NOV",879
"725812",1999,"ID","Cassia","POTATOES","Heat",4,"APR",15791
"725813",1999,"ID","Cassia","POTATOES","Hail",4,"APR",9656
"725814",1999,"ID","Cassia","POTATOES","Cold Wet Weather",6,"JUN",3137
"725815",1999,"ID","Cassia","POTATOES","Plant Disease",2,"FEB",18458
"725816",1999,"ID","Cassia","POTATOES","Plant Disease",7,"JUL",50301
"725817",1999,"ID","Clearwater","All Other Crops","Cold Wet Weather",4,"APR",37356
"725818",1999,"ID","Clearwater","All Other Crops","Drought",7,"JUL",1329
"725819",1999,"ID","Clearwater","All Other Crops","Heat",7,"JUL",5092
"725820",1999,"ID","Clearwater","All Other Crops","Cold Wet Weather",4,"APR",1291
"725821",1999,"ID","Clearwater","All Other Crops","Drought",7,"JUL",1521
"725822",1999,"ID","Clearwater","All Other Crops","Drought",8,"AUG",1788
"725823",1999,"ID","Clearwater","All Other Crops","Freeze",3,"MAR",7222
"725824",1999,"ID","Clearwater","All Other Crops","Cold Wet Weather",4,"APR",12352
"725825",1999,"ID","Clearwater","All Other Crops","Excess Moisture/Precip/Rain",5,"MAY",25573
"725826",1999,"ID","Clearwater","All Other Crops","Frost",4,"APR",1300
"725827",1999,"ID","Clearwater","All Other Crops","Freeze",12,"DEC",1231
"725828",1999,"ID","Clearwater","All Other Crops","Cold Winter",4,"APR",911
"725829",1999,"ID","Clearwater","All Other Crops","Freeze",12,"DEC",4131
"725830",1999,"ID","Clearwater","All Other Crops","Cold Wet Weather",1,"JAN",50804
"725831",1999,"ID","Elmore","All Other Crops","Frost",11,"NOV",1955
"725832",1999,"ID","Elmore","All Other Crops","Cold Winter",4,"APR",107064
"725833",1999,"ID","Elmore","All Other Crops","Drought",9,"SEP",2473
"725834",1999,"ID","Elmore","All Other Crops","Frost",4,"APR",2487
"725835",1999,"ID","Elmore","All Other Crops","Heat",7,"JUL",52580
"725836",1999,"ID","Franklin","WHEAT","Cold Wet Weather",5,"MAY",1603
"725837",1999,"ID","Franklin","WHEAT","Insects",6,"JUN",1069
"725838",1999,"ID","Fremont","All Other Crops","Excess Moisture/Precip/Rain",3,"MAR",53268
"725839",1999,"ID","Fremont","All Other Crops","Hail",7,"JUL",57629
"725840",1999,"ID","Fremont","All Other Crops","Hail",8,"AUG",8667
"725841",1999,"ID","Fremont","All Other Crops","Excess Moisture/Precip/Rain",6,"JUN",15331
"725842",1999,"ID","Fremont","All Other Crops","Frost",6,"JUN",78070
"725843",1999,"ID","Fremont","All Other Crops","Frost",9,"SEP",71243
"725844",1999,"ID","Fremont","All Other Crops","Freeze",6,"JUN",18763
"725845",1999,"ID","Fremont","All Other Crops","Freeze",9,"SEP",596716
"725846",1999,"ID","Fremont","All Other Crops","Cold Wet Weather",6,"JUN",69524
"725847",1999,"ID","Fremont","All Other Crops","Plant Disease",9,"SEP",1768
"725848",1999,"ID","Fremont","All Other Crops","Hail",7,"JUL",1283
"725849",1999,"ID","Fremont","All Other Crops","Hail",10,"OCT",80
"725850",1999,"ID","Fremont","All Other Crops","Frost",9,"SEP",1395
"725851",1999,"ID","Fremont","All Other Crops","Cold Wet Weather",4,"APR",1340
"725852",1999,"ID","Fremont","All Other Crops","Cold Wet Weather",6,"JUN",4609
"725853",1999,"ID","Fremont","All Other Crops","Cold Wet Weather",9,"SEP",4082
"725854",1999,"ID","Fremont","All Other Crops","Wind/Excess Wind",8,"AUG",76
"725855",1999,"ID","Gem","All Other Crops","Frost",5,"MAY",113477
"725856",1999,"ID","Gem","All Other Crops","Freeze",5,"MAY",475
"725857",1999,"ID","Gem","All Other Crops","Freeze",11,"NOV",6004
"725858",1999,"ID","Gem","All Other Crops","Frost",5,"MAY",87369
"725859",1999,"ID","Gem","All Other Crops","Freeze",4,"APR",3198
"725860",1999,"ID","Gem","All Other Crops","Freeze",5,"MAY",19671
"725861",1999,"ID","Gooding","GREEN PEAS","Frost",6,"JUN",4356
"725862",1999,"ID","Gooding","All Other Crops","Frost",5,"MAY",1064
"725863",1999,"ID","Idaho","WHEAT","Freeze",3,"MAR",952
"725864",1999,"ID","Idaho","WHEAT","Drought",3,"MAR",1757
"725865",1999,"ID","Idaho","WHEAT","Drought",5,"MAY",378
"725866",1999,"ID","Idaho","WHEAT","Drought",6,"JUN",13887
"725867",1999,"ID","Idaho","WHEAT","Drought",7,"JUL",24823
"725868",1999,"ID","Idaho","WHEAT","Drought",9,"SEP",9348
"725869",1999,"ID","Idaho","WHEAT","Heat",7,"JUL",315
"725870",1999,"ID","Idaho","WHEAT","Hail",5,"MAY",14035
"725871",1999,"ID","Idaho","WHEAT","Hail",6,"JUN",125204
"725872",1999,"ID","Idaho","WHEAT","Hail",7,"JUL",90121
"725873",1999,"ID","Idaho","WHEAT","Hail",8,"AUG",13772
"725874",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",23330
"725875",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",6,"JUN",12906
"725876",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",8,"AUG",4461
"725877",1999,"ID","Idaho","WHEAT","Frost",3,"MAR",1323
"725878",1999,"ID","Idaho","WHEAT","Freeze",2,"FEB",118
"725879",1999,"ID","Idaho","WHEAT","Freeze",3,"MAR",17442
"725880",1999,"ID","Idaho","WHEAT","Cold Winter",3,"MAR",7252
"725881",1999,"ID","Idaho","WHEAT","Cold Wet Weather",1,"JAN",16129
"725882",1999,"ID","Idaho","WHEAT","Cold Wet Weather",2,"FEB",34914
"725883",1999,"ID","Idaho","WHEAT","Cold Wet Weather",4,"APR",3774
"725884",1999,"ID","Idaho","WHEAT","Cold Wet Weather",6,"JUN",7970
"725885",1999,"ID","Idaho","WHEAT","Drought",6,"JUN",2135
"725886",1999,"ID","Idaho","WHEAT","Hail",7,"JUL",930
"725887",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",3,"MAR",12863
"725888",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",210514
"725889",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",6,"JUN",13246
"725890",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",9,"SEP",5341
"725891",1999,"ID","Idaho","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",80838
"725892",1999,"ID","Idaho","WHEAT","Freeze",1,"JAN",2789
"725893",1999,"ID","Idaho","WHEAT","Freeze",3,"MAR",805
"725894",1999,"ID","Idaho","WHEAT","Freeze",12,"DEC",4571
"725895",1999,"ID","Idaho","WHEAT","Cold Winter",1,"JAN",1319
"725896",1999,"ID","Idaho","WHEAT","Cold Winter",3,"MAR",2331
"725897",1999,"ID","Idaho","WHEAT","Cold Wet Weather",1,"JAN",3797
"725898",1999,"ID","Idaho","WHEAT","Cold Wet Weather",3,"MAR",565
"725899",1999,"ID","Idaho","WHEAT","Drought",6,"JUN",287
"725900",1999,"ID","Idaho","WHEAT","Hail",6,"JUN",57455
"725901",1999,"ID","Idaho","WHEAT","Hail",7,"JUL",3466
"725902",1999,"ID","Idaho","WHEAT","Freeze",1,"JAN",31046
"725903",1999,"ID","Idaho","WHEAT","Freeze",2,"FEB",2117
"725904",1999,"ID","Idaho","WHEAT","Freeze",3,"MAR",8546
"725905",1999,"ID","Idaho","WHEAT","Cold Wet Weather",1,"JAN",39158
"725906",1999,"ID","Idaho","WHEAT","Cold Wet Weather",3,"MAR",10240
"725907",1999,"ID","Idaho","WHEAT","Cold Wet Weather",4,"APR",1084
"725908",1999,"ID","Idaho","CANOLA","Heat",6,"JUN",1943
"725909",1999,"ID","Idaho","CANOLA","Heat",8,"AUG",533
"725910",1999,"ID","Idaho","CANOLA","Hail",5,"MAY",1162
"725911",1999,"ID","Idaho","CANOLA","Hail",6,"JUN",8020
"725912",1999,"ID","Idaho","CANOLA","Hail",7,"JUL",12699
"725913",1999,"ID","Idaho","CANOLA","Hail",8,"AUG",2057
"725914",1999,"ID","Idaho","CANOLA","Hail",9,"SEP",12788
"725915",1999,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",4,"APR",662
"725916",1999,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",17087
"725917",1999,"ID","Idaho","CANOLA","Frost",8,"AUG",178
"725918",1999,"ID","Idaho","CANOLA","Freeze",3,"MAR",16049
"725919",1999,"ID","Idaho","CANOLA","Freeze",12,"DEC",2150
"725920",1999,"ID","Idaho","CANOLA","Cold Wet Weather",1,"JAN",1931
"725921",1999,"ID","Idaho","CANOLA","Cold Wet Weather",2,"FEB",26246
"725922",1999,"ID","Idaho","CANOLA","Cold Wet Weather",3,"MAR",2009
"725923",1999,"ID","Idaho","CANOLA","Cold Wet Weather",4,"APR",2915
"725924",1999,"ID","Idaho","CANOLA","Wildlife",12,"DEC",2772
"725925",1999,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",17723
"725926",1999,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",4792
"725927",1999,"ID","Idaho","CANOLA","Excess Moisture/Precip/Rain",9,"SEP",2245
"725928",1999,"ID","Idaho","CANOLA","Cold Winter",1,"JAN",483
"725929",1999,"ID","Idaho","CANOLA","Cold Winter",4,"APR",3472
"725930",1999,"ID","Idaho","CANOLA","Cold Wet Weather",1,"JAN",3697
"725931",1999,"ID","Idaho","CANOLA","Cold Wet Weather",10,"OCT",1733
"725932",1999,"ID","Idaho","CANOLA","Freeze",3,"MAR",2327
"725933",1999,"ID","Idaho","CANOLA","Freeze",12,"DEC",1646
"725934",1999,"ID","Idaho","CANOLA","Cold Wet Weather",2,"FEB",18413
"725935",1999,"ID","Idaho","CANOLA","Cold Wet Weather",4,"APR",1122
"725936",1999,"ID","Idaho","CANOLA","Wildlife",12,"DEC",685
"725937",1999,"ID","Idaho","OATS","Drought",7,"JUL",335
"725938",1999,"ID","Idaho","OATS","Hail",6,"JUN",503
"725939",1999,"ID","Idaho","OATS","Hail",8,"AUG",382
"725940",1999,"ID","Idaho","OATS","Excess Moisture/Precip/Rain",5,"MAY",15951
"725941",1999,"ID","Idaho","OATS","Drought",7,"JUL",336
"725942",1999,"ID","Idaho","OATS","Excess Moisture/Precip/Rain",5,"MAY",2847
"725943",1999,"ID","Idaho","DRY PEAS","Drought",7,"JUL",1023
"725944",1999,"ID","Idaho","DRY PEAS","Heat",6,"JUN",630
"725945",1999,"ID","Idaho","DRY PEAS","Hail",6,"JUN",2406
"725946",1999,"ID","Idaho","DRY PEAS","Hail",7,"JUL",151
"725947",1999,"ID","Idaho","DRY PEAS","Cold Wet Weather",2,"FEB",1535
"725948",1999,"ID","Idaho","DRY PEAS","Cold Wet Weather",4,"APR",1690
"725949",1999,"ID","Idaho","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",11377
"725950",1999,"ID","Idaho","DRY PEAS","Excess Moisture/Precip/Rain",5,"MAY",3037
"725951",1999,"ID","Idaho","DRY PEAS","Drought",7,"JUL",961
"725952",1999,"ID","Idaho","DRY PEAS","Heat",6,"JUN",787
"725953",1999,"ID","Idaho","DRY PEAS","Hail",6,"JUN",17482
"725954",1999,"ID","Idaho","DRY PEAS","Cold Wet Weather",3,"MAR",1829
"725955",1999,"ID","Idaho","DRY PEAS","Cold Wet Weather",4,"APR",22295
"725956",1999,"ID","Idaho","BARLEY","Drought",3,"MAR",1416
"725957",1999,"ID","Idaho","BARLEY","Drought",6,"JUN",241
"725958",1999,"ID","Idaho","BARLEY","Drought",7,"JUL",5100
"725959",1999,"ID","Idaho","BARLEY","Heat",6,"JUN",46
"725960",1999,"ID","Idaho","BARLEY","Heat",8,"AUG",238
"725961",1999,"ID","Idaho","BARLEY","Hail",5,"MAY",487
"725962",1999,"ID","Idaho","BARLEY","Hail",6,"JUN",2637
"725963",1999,"ID","Idaho","BARLEY","Hail",7,"JUL",7753
"725964",1999,"ID","Idaho","BARLEY","Hail",8,"AUG",1103
"725965",1999,"ID","Idaho","BARLEY","Frost",6,"JUN",37
"725966",1999,"ID","Idaho","BARLEY","Hail",7,"JUL",629
"725967",1999,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",3,"MAR",6938
"725968",1999,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",31629
"725969",1999,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",6,"JUN",17573
"725970",1999,"ID","Idaho","BARLEY","Excess Moisture/Precip/Rain",5,"MAY",6824
"725971",1999,"ID","Idaho","BARLEY","Drought",7,"JUL",319
"725972",1999,"ID","Idaho","BARLEY","Hail",6,"JUN",1964
"725973",1999,"ID","Idaho","BARLEY","Hail",7,"JUL",3956
"725974",1999,"ID","Jefferson","All Other Crops","Hail",8,"AUG",4439
"725975",1999,"ID","Jefferson","All Other Crops","Decline in Price",9,"SEP",4164
"725976",1999,"ID","Jefferson","All Other Crops","Cold Wet Weather",5,"MAY",1610
"725977",1999,"ID","Jefferson","All Other Crops","Freeze",9,"SEP",43678
"725978",1999,"ID","Jefferson","All Other Crops","Frost",6,"JUN",5933
"725979",1999,"ID","Jefferson","All Other Crops","Frost",7,"JUL",4063
"725980",1999,"ID","Jefferson","All Other Crops","Wind/Excess Wind",6,"JUN",3903
"725981",1999,"ID","Jerome","SUGAR BEETS","Frost",6,"JUN",25668
"725982",1999,"ID","Jerome","SUGAR BEETS","Frost",5,"MAY",9096
"725983",1999,"ID","Jerome","All Other Crops","Cold Winter",1,"JAN",296
"725984",1999,"ID","Jerome","All Other Crops","Frost",5,"MAY",177
"725985",1999,"ID","Jerome","All Other Crops","Wildlife",6,"JUN",2389
"725986",1999,"ID","Jerome","All Other Crops","Insects",7,"JUL",10973
"725987",1999,"ID","Latah","CANOLA","Cold Winter",12,"DEC",4787
"725988",1999,"ID","Latah","CANOLA","Freeze",12,"DEC",1656
"725989",1999,"ID","Latah","CANOLA","Cold Winter",12,"DEC",1189
"725990",1999,"ID","Latah","All Other Crops","Cold Wet Weather",4,"APR",17290
"725991",1999,"ID","Latah","All Other Crops","Cold Winter",2,"FEB",845
"725992",1999,"ID","Latah","All Other Crops","Decline in Price",10,"OCT",432
"725993",1999,"ID","Latah","All Other Crops","Drought",7,"JUL",722
"725994",1999,"ID","Latah","All Other Crops","Heat",7,"JUL",690
"725995",1999,"ID","Latah","All Other Crops","Freeze",3,"MAR",1180
"725996",1999,"ID","Latah","All Other Crops","Cold Wet Weather",2,"FEB",469
"725997",1999,"ID","Latah","All Other Crops","Cold Wet Weather",3,"MAR",3697
"725998",1999,"ID","Latah","All Other Crops","Cold Wet Weather",6,"JUN",1034
"725999",1999,"ID","Latah","All Other Crops","Plant Disease",7,"JUL",10309
"726000",1999,"ID","Latah","All Other Crops","Freeze",1,"JAN",2903
"726001",1999,"ID","Latah","All Other Crops","Freeze",12,"DEC",908
"726002",1999,"ID","Latah","All Other Crops","Cold Winter",4,"APR",486
"726003",1999,"ID","Latah","All Other Crops","Drought",6,"JUN",118
"726004",1999,"ID","Latah","All Other Crops","Drought",9,"SEP",501
"726005",1999,"ID","Latah","All Other Crops","Heat",7,"JUL",3448
"726006",1999,"ID","Latah","All Other Crops","Frost",6,"JUN",710
"726007",1999,"ID","Latah","All Other Crops","Drought",6,"JUN",1308
"726008",1999,"ID","Latah","All Other Crops","Drought",9,"SEP",467
"726009",1999,"ID","Latah","All Other Crops","Heat",6,"JUN",367
"726010",1999,"ID","Latah","All Other Crops","Heat",7,"JUL",1357
"726011",1999,"ID","Latah","All Other Crops","Frost",6,"JUN",355
"726012",1999,"ID","Latah","All Other Crops","Freeze",3,"MAR",1885
"726013",1999,"ID","Latah","All Other Crops","Cold Winter",10,"OCT",556
"726014",1999,"ID","Latah","All Other Crops","Cold Winter",11,"NOV",10437
"726015",1999,"ID","Latah","All Other Crops","Cold Wet Weather",2,"FEB",1276
"726016",1999,"ID","Latah","All Other Crops","Cold Wet Weather",4,"APR",663
"726017",1999,"ID","Latah","All Other Crops","Cold Wet Weather",5,"MAY",3163
"726018",1999,"ID","Latah","All Other Crops","Plant Disease",4,"APR",7606
"726019",1999,"ID","Latah","All Other Crops","Fire",9,"SEP",412
"726020",1999,"ID","Latah","All Other Crops","Freeze",1,"JAN",4180
"726021",1999,"ID","Latah","All Other Crops","Freeze",2,"FEB",248
"726022",1999,"ID","Latah","All Other Crops","Freeze",4,"APR",416
"726023",1999,"ID","Latah","All Other Crops","Freeze",12,"DEC",891
"726024",1999,"ID","Latah","All Other Crops","Cold Winter",3,"MAR",2514
"726025",1999,"ID","Latah","All Other Crops","Cold Winter",4,"APR",2623
"726026",1999,"ID","Lewis","WHEAT","Drought",6,"JUN",39189
"726027",1999,"ID","Lewis","WHEAT","Drought",7,"JUL",4304
"726028",1999,"ID","Lewis","WHEAT","Drought",8,"AUG",17781
"726029",1999,"ID","Lewis","WHEAT","Heat",6,"JUN",979
"726030",1999,"ID","Lewis","WHEAT","Heat",8,"AUG",1292
"726031",1999,"ID","Lewis","WHEAT","Freeze",2,"FEB",6162
"726032",1999,"ID","Lewis","WHEAT","Freeze",3,"MAR",25661
"726033",1999,"ID","Lewis","WHEAT","Cold Winter",1,"JAN",1067
"726034",1999,"ID","Lewis","WHEAT","Cold Winter",2,"FEB",2748
"726035",1999,"ID","Lewis","WHEAT","Cold Wet Weather",2,"FEB",4665
"726036",1999,"ID","Lewis","WHEAT","Cold Wet Weather",4,"APR",11791
"726037",1999,"ID","Lewis","WHEAT","Cold Wet Weather",5,"MAY",17998
"726038",1999,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",18244
"726039",1999,"ID","Lewis","WHEAT","Freeze",10,"OCT",3442
"726040",1999,"ID","Lewis","WHEAT","Cold Wet Weather",2,"FEB",9928
"726041",1999,"ID","Lewis","WHEAT","Cold Wet Weather",4,"APR",22678
"726042",1999,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",21257
"726043",1999,"ID","Lewis","WHEAT","Freeze",1,"JAN",124661
"726044",1999,"ID","Lewis","WHEAT","Freeze",3,"MAR",13750
"726045",1999,"ID","Lewis","WHEAT","Cold Winter",1,"JAN",18065
"726046",1999,"ID","Lewis","WHEAT","Cold Wet Weather",1,"JAN",31682
"726047",1999,"ID","Lewis","WHEAT","Cold Wet Weather",5,"MAY",3269
"726048",1999,"ID","Lewis","WHEAT","Drought",7,"JUL",102150
"726049",1999,"ID","Lewis","WHEAT","Drought",8,"AUG",42631
"726050",1999,"ID","Lewis","WHEAT","Drought",10,"OCT",587
"726051",1999,"ID","Lewis","WHEAT","Heat",11,"NOV",628
"726052",1999,"ID","Lewis","WHEAT","Hail",8,"AUG",717
"726053",1999,"ID","Lewis","WHEAT","Frost",6,"JUN",4150
"726054",1999,"ID","Lewis","WHEAT","Freeze",2,"FEB",9879
"726055",1999,"ID","Lewis","WHEAT","Freeze",3,"MAR",74118
"726056",1999,"ID","Lewis","WHEAT","Freeze",6,"JUN",116
"726057",1999,"ID","Lewis","WHEAT","Cold Wet Weather",2,"FEB",6524
"726058",1999,"ID","Lewis","WHEAT","Cold Wet Weather",6,"JUN",5108
"726059",1999,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",57166
"726060",1999,"ID","Lewis","WHEAT","Excess Moisture/Precip/Rain",5,"MAY",10523
"726061",1999,"ID","Lewis","WHEAT","Freeze",4,"APR",337
"726062",1999,"ID","Lewis","WHEAT","Freeze",12,"DEC",4252
"726063",1999,"ID","Lewis","WHEAT","Freeze",1,"JAN",6670
"726064",1999,"ID","Lewis","WHEAT","Freeze",2,"FEB",2296
"726065",1999,"ID","Lewis","WHEAT","Cold Wet Weather",1,"JAN",41053
"726066",1999,"ID","Lewis","CANOLA","Drought",7,"JUL",29444
"726067",1999,"ID","Lewis","CANOLA","Drought",9,"SEP",5599
"726068",1999,"ID","Lewis","CANOLA","Drought",10,"OCT",2124
"726069",1999,"ID","Lewis","CANOLA","Heat",7,"JUL",26506
"726070",1999,"ID","Lewis","CANOLA","Heat",8,"AUG",828
"726071",1999,"ID","Lewis","CANOLA","Hail",7,"JUL",1116
"726072",1999,"ID","Lewis","CANOLA","Frost",6,"JUN",7645
"726073",1999,"ID","Lewis","CANOLA","Freeze",2,"FEB",5097
"726074",1999,"ID","Lewis","CANOLA","Freeze",3,"MAR",37396
"726075",1999,"ID","Lewis","CANOLA","Cold Winter",2,"FEB",1757
"726076",1999,"ID","Lewis","CANOLA","Cold Winter",6,"JUN",28864
"726077",1999,"ID","Lewis","CANOLA","Cold Wet Weather",1,"JAN",43252
"726078",1999,"ID","Lewis","CANOLA","Cold Wet Weather",3,"MAR",1681
"726079",1999,"ID","Lewis","CANOLA","Cold Wet Weather",5,"MAY",4270
"726080",1999,"ID","Lewis","CANOLA","Excess Moisture/Precip/Rain",5,"MAY",4866
"726081",1999,"ID","Lewis","CANOLA","Freeze",4,"APR",2118
"726082",1999,"ID","Lewis","CANOLA","Freeze",10,"OCT",1251
"726083",1999,"ID","Lewis","CANOLA","Cold Winter",4,"APR",1996
"726084",1999,"ID","Lewis","CANOLA","Cold Winter",7,"JUL",2031
"726085",1999,"ID","Lewis","CANOLA","Cold Winter",10,"OCT",180
"726086",1999,"ID","Lewis","CANOLA","Cold Wet Weather",1,"JAN",2888
"726087",1999,"ID","Lewis","CANOLA","Cold Wet Weather",4,"APR",2079
"726088",1999,"ID","Lewis","CANOLA","Heat",7,"JUL",8266
"726089",1999,"ID","Lewis","CANOLA","Freeze",1,"JAN",6232
"726090",1999,"ID","Lewis","CANOLA","Cold Wet Weather",1,"JAN",12399
"726091",1999,"ID","Lewis","OATS","Drought",7,"JUL",272
"726092",1999,"ID","Lewis","DRY PEAS","Drought",7,"JUL",10412
"726093",1999,"ID","Lewis","DRY PEAS","Drought",9,"SEP",634
"726094",1999,"ID","Lewis","DRY PEAS","Heat",7,"JUL",348
"726095",1999,"ID","Lewis","DRY PEAS","Heat",11,"NOV",142
"726096",1999,"ID","Lewis","DRY PEAS","Hail",8,"AUG",1449
"726097",1999,"ID","Lewis","DRY PEAS","Freeze",3,"MAR",7297
"726098",1999,"ID","Lewis","DRY PEAS","Cold Winter",2,"FEB",1810
"726099",1999,"ID","Lewis","DRY PEAS","Cold Wet Weather",5,"MAY",1810
"726100",1999,"ID","Lewis","DRY PEAS","Cold Wet Weather",6,"JUN",15954
