"","year","state","county","commodity","damagecause","monthcode","month","acres","loss"
"1513572",2012,"WA","Yakima","GRAPES","Freeze",11,"NOV",10.78,5825.6
"1513573",2012,"WA","Yakima","GRAPES","Freeze",1,"JAN",6.5,2993
"1513574",2012,"WA","Yakima","GRAPES","Cold Wet Weather",5,"MAY",96.24,36887.2
"1513575",2012,"WA","Yakima","GRAPES","Cold Wet Weather",10,"OCT",22.275,2367.75
"1513576",2012,"WA","Yakima","GRAPES","Cold Wet Weather",5,"MAY",11.12,16610.4
"1513577",2012,"WA","Yakima","GRAPES","Cold Wet Weather",10,"OCT",0.75,1242
"1513578",2012,"WA","Yakima","APPLES","Hail",7,"JUL",22.088,73339.04
"1513579",2012,"WA","Yakima","APPLES","Hail",6,"JUN",526.976,1869538.37
"1513580",2012,"WA","Yakima","APPLES","Hail",7,"JUL",839.204,1188498.71
"1513581",2012,"WA","Yakima","APPLES","Excess Moisture/Precip/Rain",5,"MAY",1.9,2783
"1513582",2012,"WA","Yakima","APPLES","Frost",5,"MAY",36.1,136012
"1513583",2012,"WA","Yakima","APPLES","Freeze",4,"APR",26.24,45496
"1513584",2012,"WA","Yakima","APPLES","Cold Wet Weather",4,"APR",10.712,53025.96
"1513585",2012,"WA","Yakima","APPLES","Cold Wet Weather",6,"JUN",9.48,5722.8
"1513586",2012,"WA","Yakima","APPLES","Cold Wet Weather",5,"MAY",9.96,7069.8
"1513587",2012,"WA","Yakima","APPLES","Cold Wet Weather",4,"APR",4.34,15178.32
"1513588",2012,"WA","Yakima","CHERRIES","Decline in Price",7,"JUL",181.663,191294.32
"1513589",2012,"WA","Yakima","CHERRIES","Decline in Price",7,"JUL",0,-1227.45
"1513590",2012,"WA","Yakima","CHERRIES","Decline in Price",6,"JUN",55,47098
"1513591",2012,"WA","Yakima","CHERRIES","Decline in Price",10,"OCT",11.36,37075.2
"1513592",2012,"WA","Yakima","CHERRIES","Decline in Price",10,"OCT",92.64,44114.6
"1513593",2012,"WA","Yakima","CHERRIES","Decline in Price",12,"DEC",14.9,29463
"1513594",2012,"WA","Yakima","CHERRIES","Decline in Price",11,"NOV",43.5,32154
"1513595",2012,"WA","Yakima","CHERRIES","Heat",4,"APR",22.1,26938
"1513596",2012,"WA","Yakima","CHERRIES","Heat",6,"JUN",14,68082
"1513597",2012,"WA","Yakima","CHERRIES","Heat",8,"AUG",16.17,36456.49
"1513598",2012,"WA","Yakima","CHERRIES","Heat",6,"JUN",9.4,15605
"1513599",2012,"WA","Yakima","CHERRIES","Heat",8,"AUG",6.174,27111.7
"1513600",2012,"WA","Yakima","CHERRIES","Heat",5,"MAY",1.4,2457
"1513601",2012,"WA","Yakima","CHERRIES","Heat",6,"JUN",21.74,36718.2
"1513602",2012,"WA","Yakima","CHERRIES","Heat",4,"APR",11.8,19229
"1513603",2012,"WA","Yakima","CHERRIES","Heat",7,"JUL",3.12,-3570.4
"1513604",2012,"WA","Yakima","CHERRIES","Heat",7,"JUL",20.7,23907
"1513605",2012,"WA","Yakima","CHERRIES","Heat",7,"JUL",6.2,20099.2
"1513606",2012,"WA","Yakima","CHERRIES","Hail",6,"JUN",0,-6289
"1513607",2012,"WA","Yakima","CHERRIES","Hail",7,"JUL",2.42,8576
"1513608",2012,"WA","Yakima","CHERRIES","Hail",6,"JUN",16.622,83059.76
"1513609",2012,"WA","Yakima","CHERRIES","Hail",7,"JUL",0.3,1482
"1513610",2012,"WA","Yakima","CHERRIES","Hail",7,"JUL",33.621,38885.23
"1513611",2012,"WA","Yakima","CHERRIES","Hail",5,"MAY",8.722,51006.06
"1513612",2012,"WA","Yakima","CHERRIES","Hail",6,"JUN",126.194,156222.13
"1513613",2012,"WA","Yakima","CHERRIES","Hail",5,"MAY",0,-11543.42
"1513614",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",7,"JUL",9.3,30148.8
"1513615",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",6,"JUN",153.292,124825.71
"1513616",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",6,"JUN",6.528,37170.24
"1513617",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",7,"JUL",2.075,6733.7
"1513618",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",4,"APR",11.8,19229
"1513619",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",6,"JUN",15.32,45327.2
"1513620",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",4,"APR",11.7,21606
"1513621",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",7,"JUL",22.375,32805.07
"1513622",2012,"WA","Yakima","CHERRIES","Excess Moisture/Precip/Rain",8,"AUG",2.65,8581
"1513623",2012,"WA","Yakima","CHERRIES","Frost",2,"FEB",0.8,1064
"1513624",2012,"WA","Yakima","CHERRIES","Freeze",4,"APR",10,30539
"1513625",2012,"WA","Yakima","CHERRIES","Cold Wet Weather",4,"APR",9.005,29005.75
"1513626",2012,"WA","Yakima","CHERRIES","Cold Wet Weather",4,"APR",7.1,25301
"1513627",2012,"WA","Yakima","CHERRIES","Cold Wet Weather",5,"MAY",0,-12014.58
"1513628",2012,"WA","Yakima","CHERRIES","Cold Wet Weather",6,"JUN",7.5,1860
"1513629",2012,"WA","Yakima","CHERRIES","Cold Wet Weather",5,"MAY",9.078,53087.94
"1513630",2012,"WA","Yakima","CHERRIES","Cold Wet Weather",5,"MAY",28.279,25762.82
"1513631",2012,"WA","Yakima","CHERRIES","Cold Wet Weather",4,"APR",61.15,101795.5
"1513632",2012,"WA","Yakima","CHERRIES","Wind/Excess Wind",6,"JUN",41.342,63865.52
"1513633",2012,"WA","Yakima","CHERRIES","Wind/Excess Wind",7,"JUL",43.429,25595.15
"1513634",2012,"WA","Yakima","CHERRIES","Wind/Excess Wind",7,"JUL",1.3,7426
"1513635",2012,"WA","Yakima","CHERRIES","Wildlife",6,"JUN",0.2,266
"1513636",2012,"WA","Yakima","CHERRIES","Other (Snow-Lightning-Etc.)",9,"SEP",27.475,28611.75
"1513637",2012,"WA","Yakima","CHERRIES","Other (Snow-Lightning-Etc.)",10,"OCT",8,12602
"1513638",2012,"WA","Yakima","CHERRIES","Other (Snow-Lightning-Etc.)",10,"OCT",8.4,5621
"1513639",2012,"WA","Yakima","CHERRIES","Other (Snow-Lightning-Etc.)",12,"DEC",16.83,37944.51
"1513640",2012,"WA","Yakima","CHERRIES","Other (Snow-Lightning-Etc.)",9,"SEP",4.2,7371
"1513641",2012,"WA","Yakima","CHERRIES","Other (Snow-Lightning-Etc.)",12,"DEC",6.426,28218.3
"1513642",2012,"WA","Yakima","ADJUSTED GROSS REVENUE-LITE","Hail",7,"JUL",0,37813
"1513643",2012,"WA","Yakima","ADJUSTED GROSS REVENUE-LITE","Hail",6,"JUN",0,31851
"1513644",2012,"WA","Yakima","ADJUSTED GROSS REVENUE","Hail",7,"JUL",0,247750
"1513645",2012,"WA","Yakima","ADJUSTED GROSS REVENUE","Hail",6,"JUN",0,655723.92
"1513646",2012,"WA","Yakima","ADJUSTED GROSS REVENUE","Excess Moisture/Precip/Rain",6,"JUN",0,30394.08
"1513647",2012,"WA","Yakima","PEARS","Hail",6,"JUN",0.6,2158
"1513648",2012,"WA","Yakima","PEARS","Hail",7,"JUL",7.2,3128
"1513649",2012,"WA","Yakima","PEARS","Hail",6,"JUN",5.9,1715
"1513650",2012,"WA","Yakima","PEARS","Hail",7,"JUL",0.085,78.85
"1513651",2012,"WA","Yakima","PEARS","Frost",4,"APR",1.8,782
"1513652",2012,"WA","Yakima","PEARS","Freeze",4,"APR",3.4,2372
"1513653",2012,"WA","Yakima","PEARS","Cold Wet Weather",4,"APR",2.9,357
"1513654",2012,"WA","Yakima","PEARS","Cold Wet Weather",6,"JUN",1.7,2781
"1513655",2012,"WA","Yakima","PEARS","Cold Wet Weather",5,"MAY",3,944
"1513656",2012,"WA","Yakima","PEARS","Cold Wet Weather",4,"APR",1.615,1498.15
"1513657",2012,"WA","Yakima","PLUMS","Heat",8,"AUG",4.8,5875
"1513658",2012,"WA","Yakima","FRESH APRICOTS","Frost",3,"MAR",4.2,11760
"1513659",2012,"WA","Yakima","FRESH APRICOTS","Frost",4,"APR",14.3,55217
"1513660",2012,"WA","All Other Counties","All Other Crops","Cold Wet Weather",6,"JUN",519,67674
"1531053",2013,"ID","Ada","WHEAT","Decline in Price",9,"SEP",137.09,22113.8
"1531054",2013,"ID","Ada","WHEAT","Heat",6,"JUN",28.325,4967.75
"1531055",2013,"ID","Ada","WHEAT","Heat",7,"JUL",63.3,10483
"1531056",2013,"ID","Ada","WHEAT","Heat",8,"AUG",138.4,5221
"1531057",2013,"ID","Ada","WHEAT","Heat",8,"AUG",45,20041
"1531058",2013,"ID","Ada","WHEAT","Failure Irrig Supply",4,"APR",12.5,3934
"1531059",2013,"ID","Ada","WHEAT","Failure Irrig Supply",2,"FEB",33.8,11434
"1531060",2013,"ID","Ada","WHEAT","Failure Irrig Supply",12,"DEC",80.7,25723
"1531061",2013,"ID","Ada","WHEAT","Frost",5,"MAY",3.7,287
"1531062",2013,"ID","Ada","WHEAT","Frost",5,"MAY",333.84,56036.1
"1531063",2013,"ID","Ada","WHEAT","Frost",6,"JUN",30.57,4361.1
"1531064",2013,"ID","Ada","WHEAT","Freeze",5,"MAY",84.975,14903.25
"1531065",2013,"ID","Ada","WHEAT","Cold Winter",1,"JAN",105,49622
"1531066",2013,"ID","Ada","WHEAT","Cold Winter",1,"JAN",50,4713
"1531067",2013,"ID","Ada","SUGAR BEETS","Failure Irrig Supply",4,"APR",22.8,26693
"1531068",2013,"ID","Ada","SUGAR BEETS","Frost",4,"APR",244.75,19580
"1531069",2013,"ID","Ada","SUGAR BEETS","Freeze",3,"MAR",40,3200
"1531070",2013,"ID","Ada","SUGAR BEETS","Freeze",4,"APR",55.75,3660
"1531071",2013,"ID","Ada","SUGAR BEETS","Wind/Excess Wind",4,"APR",108.7,8696
"1531072",2013,"ID","Ada","CORN","Heat",7,"JUL",71.1,19650
"1531073",2013,"ID","Ada","CORN","Heat",7,"JUL",56.2,16705
"1531074",2013,"ID","Ada","CORN","Failure Irrig Supply",12,"DEC",14.6,10330
"1531075",2013,"ID","Ada","CORN","Failure Irrig Supply",6,"JUN",45.7,36271
"1531076",2013,"ID","Ada","CORN","Frost",5,"MAY",22,1100
"1531077",2013,"ID","Ada","BARLEY","Drought",6,"JUN",639.3,58959
"1531078",2013,"ID","Ada","BARLEY","Heat",11,"NOV",39.3,2236
"1531079",2013,"ID","Ada","BARLEY","Frost",5,"MAY",312.5,7669
"1531080",2013,"ID","Ada","BARLEY","Freeze",3,"MAR",22.3,9889
"1531081",2013,"ID","Ada","All Other Crops","Cold Winter",1,"JAN",12,11330
"1531082",2013,"ID","Ada","All Other Crops","Cold Winter",1,"JAN",13.2,13181
"1531083",2013,"ID","Bannock","WHEAT","Drought",8,"AUG",435.69,5451
"1531084",2013,"ID","Bannock","WHEAT","Drought",7,"JUL",284.7,4022
"1531085",2013,"ID","Bannock","WHEAT","Drought",8,"AUG",440.2,11897
"1531086",2013,"ID","Bannock","WHEAT","Drought",7,"JUL",1788.002,143195.5
"1531087",2013,"ID","Bannock","WHEAT","Drought",6,"JUN",191.79,17818.2
"1531088",2013,"ID","Bannock","WHEAT","Drought",6,"JUN",213.6,18333
"1531089",2013,"ID","Bannock","WHEAT","Drought",10,"OCT",66.8,5548
"1531090",2013,"ID","Bannock","WHEAT","Drought",7,"JUL",443.1,43313
"1531091",2013,"ID","Bannock","WHEAT","Heat",6,"JUN",165.92,17260.8
"1531092",2013,"ID","Bannock","WHEAT","Heat",7,"JUL",56,2623
"1531093",2013,"ID","Bannock","WHEAT","Heat",6,"JUN",46.2,4930
"1531094",2013,"ID","Bannock","WHEAT","Hail",8,"AUG",159.941,19734.53
"1531095",2013,"ID","Bannock","WHEAT","Hail",8,"AUG",21.7,6083
"1531096",2013,"ID","Bannock","WHEAT","Frost",6,"JUN",686.16,75035.6
"1531097",2013,"ID","Bannock","WHEAT","Frost",5,"MAY",14.61,883.8
"1531098",2013,"ID","Bannock","WHEAT","Freeze",5,"MAY",29.88,3886.2
"1531099",2013,"ID","Bannock","WHEAT","Cold Winter",4,"APR",256.7,34899
"1531100",2013,"ID","Bannock","WHEAT","Cold Winter",3,"MAR",51.2,32032
"1531101",2013,"ID","Bannock","WHEAT","Cold Wet Weather",2,"FEB",244.8,4730
"1531102",2013,"ID","Bannock","WHEAT","Wind/Excess Wind",8,"AUG",92.659,4509.47
"1531103",2013,"ID","Bannock","WHEAT","Insects",7,"JUL",174.538,15145.9
"1531104",2013,"ID","Bannock","SAFFLOWER","Drought",7,"JUL",73.2,1668
"1531105",2013,"ID","Bannock","BARLEY","Decline in Price",9,"SEP",95.702,2802.8
"1531106",2013,"ID","Bannock","BARLEY","Drought",7,"JUL",864.008,49435.2
"1531107",2013,"ID","Bannock","BARLEY","Drought",7,"JUL",655.6,9331
"1531108",2013,"ID","Bannock","BARLEY","Drought",6,"JUN",359.9,15108
"1531109",2013,"ID","Bannock","BARLEY","Drought",7,"JUL",10.4,959
"1531110",2013,"ID","Bannock","BARLEY","Heat",7,"JUL",101.096,10765.77
"1531111",2013,"ID","Bannock","BARLEY","Heat",8,"AUG",38.318,4383.54
"1531112",2013,"ID","Bannock","BARLEY","Heat",6,"JUN",16,572
"1531113",2013,"ID","Bannock","BARLEY","Failure Irrig Supply",7,"JUL",178.9,7284
"1531114",2013,"ID","Bannock","BARLEY","Hail",8,"AUG",241.7,14219
"1531115",2013,"ID","Bannock","BARLEY","Hail",8,"AUG",228.1,23900
"1531116",2013,"ID","Bannock","BARLEY","Hail",7,"JUL",56.7,15
"1531117",2013,"ID","Bannock","BARLEY","Excess Moisture/Precip/Rain",9,"SEP",76.857,11532.12
"1531118",2013,"ID","Bannock","BARLEY","Frost",6,"JUN",313.529,30357.57
"1531119",2013,"ID","Bear Lake","WHEAT","Drought",6,"JUN",283.03,10636.3
"1531120",2013,"ID","Bear Lake","WHEAT","Drought",8,"AUG",10.384,84
"1531121",2013,"ID","Bear Lake","WHEAT","Drought",7,"JUL",45.2074,5037.69
"1531122",2013,"ID","Bear Lake","WHEAT","Drought",7,"JUL",36.344,11.2
"1531123",2013,"ID","Bear Lake","WHEAT","Drought",7,"JUL",48.6227,2814.56
"1531124",2013,"ID","Bear Lake","WHEAT","Heat",6,"JUN",58.97,2831.7
"1531125",2013,"ID","Bear Lake","WHEAT","Frost",7,"JUL",50.6073,2929.44
"1531126",2013,"ID","Bear Lake","WHEAT","Frost",7,"JUL",47.0526,5243.31
"1531127",2013,"ID","Bear Lake","WHEAT","Hot Wind",6,"JUN",21.382,204.8
"1531128",2013,"ID","Bear Lake","BARLEY","Drought",5,"MAY",123.4545,2572.7
"1531129",2013,"ID","Bear Lake","BARLEY","Drought",5,"MAY",29.744,1349.4
"1531130",2013,"ID","Bear Lake","BARLEY","Drought",8,"AUG",12.575,677.5
"1531131",2013,"ID","Bear Lake","BARLEY","Heat",8,"AUG",13.3,1077
"1531132",2013,"ID","Bear Lake","BARLEY","Heat",6,"JUN",5.577,579.15
"1531133",2013,"ID","Bear Lake","BARLEY","Failure Irrig Supply",5,"MAY",49.515,1122.55
"1531134",2013,"ID","Bear Lake","BARLEY","Failure Irrig Supply",5,"MAY",9.75,-748.8
"1531135",2013,"ID","Bear Lake","BARLEY","Frost",6,"JUN",71.7255,982.1
"1531136",2013,"ID","Bear Lake","BARLEY","Frost",6,"JUN",26.901,1331.05
"1531137",2013,"ID","Bear Lake","BARLEY","Hot Wind",6,"JUN",60.008,3071.35
"1531138",2013,"ID","Benewah","WHEAT","Decline in Price",5,"MAY",99.4572,4298.95
"1531139",2013,"ID","Benewah","WHEAT","Decline in Price",9,"SEP",3877.4952,155859.65
"1531140",2013,"ID","Benewah","WHEAT","Decline in Price",4,"APR",19.97,147
"1531141",2013,"ID","Benewah","WHEAT","Decline in Price",8,"AUG",232.685,23190.5
"1531142",2013,"ID","Benewah","WHEAT","Drought",5,"MAY",30.092,2470.3
"1531143",2013,"ID","Benewah","WHEAT","Drought",8,"AUG",22.51,1664
"1531144",2013,"ID","Benewah","WHEAT","Drought",7,"JUL",232.685,23190.5
"1531145",2013,"ID","Benewah","WHEAT","Drought",6,"JUN",218.51,33895
"1531146",2013,"ID","Benewah","WHEAT","Heat",6,"JUN",136.944,18882
"1531147",2013,"ID","Benewah","WHEAT","Heat",7,"JUL",215.62,31702
"1531148",2013,"ID","Benewah","WHEAT","Hail",8,"AUG",200.546,24481
"1531149",2013,"ID","Benewah","WHEAT","Excess Moisture/Precip/Rain",6,"JUN",272.8,12281
"1531150",2013,"ID","Benewah","WHEAT","Excess Moisture/Precip/Rain",4,"APR",12.86,430
"1531151",2013,"ID","Benewah","WHEAT","Frost",4,"APR",135.6856,13600.1
"1531152",2013,"ID","Benewah","WHEAT","Frost",4,"APR",39.4,20459
"1531153",2013,"ID","Benewah","WHEAT","Frost",5,"MAY",101.36,7137
"1531154",2013,"ID","Benewah","WHEAT","Frost",5,"MAY",108.7,4602
"1531155",2013,"ID","Benewah","WHEAT","Freeze",3,"MAR",65.3,2194
"1531156",2013,"ID","Benewah","WHEAT","Cold Winter",5,"MAY",47.8,1409
"1531157",2013,"ID","Benewah","WHEAT","Cold Wet Weather",11,"NOV",9.6,323
"1531158",2013,"ID","Benewah","WHEAT","Cold Wet Weather",1,"JAN",5.09,170
"1531159",2013,"ID","Benewah","WHEAT","Cold Wet Weather",12,"DEC",41,1377
"1531160",2013,"ID","Benewah","WHEAT","Cold Wet Weather",4,"APR",716.34,95416
"1531161",2013,"ID","Benewah","WHEAT","Cold Wet Weather",2,"FEB",268.8,29131
"1531162",2013,"ID","Benewah","WHEAT","Wildlife",5,"MAY",91.12,13834
"1531163",2013,"ID","Benewah","DRY PEAS","Decline in Price",9,"SEP",61.24,840
"1531164",2013,"ID","Benewah","DRY PEAS","Decline in Price",5,"MAY",35.11,281
"1531165",2013,"ID","Benewah","DRY PEAS","Decline in Price",12,"DEC",209.45,836
"1531166",2013,"ID","Benewah","DRY PEAS","Drought",9,"SEP",11.02,235
"1531167",2013,"ID","Benewah","DRY PEAS","Drought",6,"JUN",12.195,350.5
"1531168",2013,"ID","Benewah","DRY PEAS","Heat",7,"JUL",160,3303
"1531169",2013,"ID","Benewah","DRY PEAS","Hail",8,"AUG",472.07,46437
"1531170",2013,"ID","Benewah","DRY PEAS","Hail",8,"AUG",265.9,65247
"1531171",2013,"ID","Benewah","DRY PEAS","Excess Moisture/Precip/Rain",6,"JUN",37.25,2079
"1531172",2013,"ID","Benewah","DRY PEAS","Frost",4,"APR",53.4,958
"1531173",2013,"ID","Benewah","DRY PEAS","Wildlife",8,"AUG",23.215,585.5
"1531174",2013,"ID","Benewah","DRY PEAS","Wildlife",5,"MAY",164.35,12740
"1531175",2013,"ID","Benewah","DRY PEAS","Wildlife",7,"JUL",30.89,3151
"1531176",2013,"ID","Benewah","BARLEY","Drought",9,"SEP",44.49,2087
"1531177",2013,"ID","Bingham","WHEAT","Decline in Price",9,"SEP",2155.228,177332.5
"1531178",2013,"ID","Bingham","WHEAT","Decline in Price",7,"JUL",137.92,13418.4
"1531179",2013,"ID","Bingham","WHEAT","Decline in Price",9,"SEP",1.83,148.8
"1531180",2013,"ID","Bingham","WHEAT","Decline in Price",8,"AUG",562.441,11049.49
"1531181",2013,"ID","Bingham","WHEAT","Drought",7,"JUL",4.27,347.2
"1531182",2013,"ID","Bingham","WHEAT","Drought",8,"AUG",98.6,3268
"1531183",2013,"ID","Bingham","WHEAT","Drought",7,"JUL",484.67,51634.8
"1531184",2013,"ID","Bingham","WHEAT","Heat",6,"JUN",106.949,4890.81
"1531185",2013,"ID","Bingham","WHEAT","Heat",9,"SEP",10.6,923
"1531186",2013,"ID","Bingham","WHEAT","Heat",6,"JUN",16.677,2406.18
"1531187",2013,"ID","Bingham","WHEAT","Heat",7,"JUL",6.925,2354.5
"1531188",2013,"ID","Bingham","WHEAT","Heat",7,"JUL",175.99,4331.3
"1531189",2013,"ID","Bingham","WHEAT","Heat",8,"AUG",356.4,18850.8
"1531190",2013,"ID","Bingham","WHEAT","Heat",8,"AUG",660.9,94567
"1531191",2013,"ID","Bingham","WHEAT","Hail",6,"JUN",72.5,1527
"1531192",2013,"ID","Bingham","WHEAT","Hail",8,"AUG",30.5,11639.25
"1531193",2013,"ID","Bingham","WHEAT","Excess Moisture/Precip/Rain",1,"JAN",22.5,756
"1531194",2013,"ID","Bingham","WHEAT","Frost",4,"APR",376.964,11454.96
"1531195",2013,"ID","Bingham","WHEAT","Frost",4,"APR",8,235.8
"1531196",2013,"ID","Bingham","WHEAT","Frost",6,"JUN",291.275,27201.5
"1531197",2013,"ID","Bingham","WHEAT","Frost",6,"JUN",3250.282,332780.85
"1531198",2013,"ID","Bingham","WHEAT","Cold Winter",2,"FEB",46,15219.2
"1531199",2013,"ID","Bingham","WHEAT","Cold Winter",1,"JAN",28,941
"1531200",2013,"ID","Bingham","WHEAT","Cold Winter",2,"FEB",39,1310
"1531201",2013,"ID","Bingham","WHEAT","Cold Winter",1,"JAN",159.3,-10181
"1531202",2013,"ID","Bingham","WHEAT","Cold Winter",1,"JAN",96.2,17582
"1531203",2013,"ID","Bingham","WHEAT","Cold Winter",2,"FEB",268,9005
"1531204",2013,"ID","Bingham","WHEAT","Cold Wet Weather",3,"MAR",179.66,6036.6
"1531205",2013,"ID","Bingham","WHEAT","Cold Wet Weather",2,"FEB",24.3,-3979
"1531206",2013,"ID","Bingham","WHEAT","Cold Wet Weather",2,"FEB",380.8,160541.9
"1531207",2013,"ID","Bingham","WHEAT","Cold Wet Weather",3,"MAR",130.1,62140
"1531208",2013,"ID","Bingham","WHEAT","Cold Wet Weather",2,"FEB",173.3,5822.5
"1531209",2013,"ID","Bingham","WHEAT","Flood",3,"MAR",49.44,1661.4
"1531210",2013,"ID","Bingham","WHEAT","Wind/Excess Wind",4,"APR",419.36,21758.8
"1531211",2013,"ID","Bingham","WHEAT","Wind/Excess Wind",4,"APR",1001.8,29672.2
"1531212",2013,"ID","Bingham","WHEAT","Wind/Excess Wind",3,"MAR",59.74,20869.4
"1531213",2013,"ID","Bingham","WHEAT","Wind/Excess Wind",2,"FEB",116.26,55323.2
"1531214",2013,"ID","Bingham","WHEAT","Insects",6,"JUN",148.923,34916.82
"1531215",2013,"ID","Bingham","WHEAT","Plant Disease",6,"JUN",834.966,149010.84
"1531216",2013,"ID","Bingham","WHEAT","Wildlife",3,"MAR",172.15,61171.5
"1531217",2013,"ID","Bingham","WHEAT","Wildlife",3,"MAR",143.3,4814.5
"1531218",2013,"ID","Bingham","WHEAT","Wildlife",2,"FEB",290.65,138308
"1531219",2013,"ID","Bingham","SUGAR BEETS","Frost",4,"APR",3261.1,260888
"1531220",2013,"ID","Bingham","SUGAR BEETS","Frost",5,"MAY",969.18,77497
"1531221",2013,"ID","Bingham","SUGAR BEETS","Freeze",4,"APR",1508.8,120704
"1531222",2013,"ID","Bingham","SUGAR BEETS","Freeze",5,"MAY",318.6,25488
"1531223",2013,"ID","Bingham","SUGAR BEETS","Wind/Excess Wind",4,"APR",2268.2,181456
"1531224",2013,"ID","Bingham","POTATOES","Frost",6,"JUN",188.7,133325
"1531225",2013,"ID","Bingham","POTATOES","Freeze",10,"OCT",232.516,210675.76
"1531226",2013,"ID","Bingham","POTATOES","Cold Wet Weather",6,"JUN",86.82,113782.8
"1531227",2013,"ID","Bingham","POTATOES","Flood",7,"JUL",333.8,111159
"1531228",2013,"ID","Bingham","POTATOES","Plant Disease",6,"JUN",258.464,190879.44
"1531229",2013,"ID","Bingham","BARLEY","Decline in Price",9,"SEP",16.28,74.4
"1531230",2013,"ID","Bingham","BARLEY","Heat",8,"AUG",65.12,297.6
"1531231",2013,"ID","Bingham","BARLEY","Frost",6,"JUN",131.5,1109
"1531232",2013,"ID","Bingham","BARLEY","Wind/Excess Wind",4,"APR",555.48,14553
"1531233",2013,"ID","Bingham","All Other Crops","Area Plan Crops Only",10,"OCT",264,10286
"1531234",2013,"ID","Blaine","All Other Crops","Decline in Price",9,"SEP",232.2,26941
"1531235",2013,"ID","Blaine","All Other Crops","Drought",7,"JUL",387.3,26514
"1531236",2013,"ID","Blaine","All Other Crops","Drought",7,"JUL",14.2,-241
"1531237",2013,"ID","Blaine","All Other Crops","Failure Irrig Supply",2,"FEB",133.6,45364
"1531238",2013,"ID","Blaine","All Other Crops","Hail",6,"JUN",1292.53,60812.5
"1531239",2013,"ID","Blaine","All Other Crops","Hail",7,"JUL",451,14079
"1531240",2013,"ID","Blaine","All Other Crops","Freeze",4,"APR",626.02,50081.75
"1531241",2013,"ID","Blaine","All Other Crops","Wind/Excess Wind",5,"MAY",696.67,23891.5
"1531242",2013,"ID","Blaine","All Other Crops","Other Causes",4,"APR",70.34,5627.25
"1531243",2013,"ID","Bonneville","WHEAT","Decline in Price",8,"AUG",103.7085,16994.22
"1531244",2013,"ID","Bonneville","WHEAT","Decline in Price",0,"",12.876,1826.48
"1531245",2013,"ID","Bonneville","WHEAT","Decline in Price",9,"SEP",138.54,14172
"1531246",2013,"ID","Bonneville","WHEAT","Decline in Price",7,"JUL",10.4,4746.6
"1531247",2013,"ID","Bonneville","WHEAT","Drought",8,"AUG",95.6,5556
"1531248",2013,"ID","Bonneville","WHEAT","Drought",4,"APR",496.8,10614
"1531249",2013,"ID","Bonneville","WHEAT","Drought",7,"JUL",332.8,8499
"1531250",2013,"ID","Bonneville","WHEAT","Drought",7,"JUL",2748.04,360759.4
"1531251",2013,"ID","Bonneville","WHEAT","Drought",6,"JUN",107.8,13120.24
"1531252",2013,"ID","Bonneville","WHEAT","Heat",6,"JUN",112.2,13655.76
"1531253",2013,"ID","Bonneville","WHEAT","Failure Irrig Supply",5,"MAY",105.4,3263
"1531254",2013,"ID","Bonneville","WHEAT","Hail",6,"JUN",1282.52,175485.6
"1531255",2013,"ID","Bonneville","WHEAT","Hail",7,"JUL",12.68,2703.2
"1531256",2013,"ID","Bonneville","WHEAT","Hail",8,"AUG",103.86,4248
"1531257",2013,"ID","Bonneville","WHEAT","Frost",6,"JUN",82.82,8228.8
"1531258",2013,"ID","Bonneville","WHEAT","Freeze",6,"JUN",154.8,30450
"1531259",2013,"ID","Bonneville","WHEAT","Cold Winter",4,"APR",38.5,1294
"1531260",2013,"ID","Bonneville","WHEAT","Cold Winter",12,"DEC",1274.724,180821.52
"1531261",2013,"ID","Bonneville","WHEAT","Wind/Excess Wind",5,"MAY",62.4,28479.6
"1531262",2013,"ID","Bonneville","WHEAT","Wind/Excess Wind",5,"MAY",240.5,7090
